lat,lon,date,vpd_avg,vpd_max,vpd_min,vpd_avg_1,vpd_max_1,vpd_min_1
26.89,92.52,2007-01-06,3.296995401,7.272217751,1.244587898,2.744348049,6.512702942,0.496648788
27.13,95.56,2007-01-06,4.790211201,12.30348396,0.838917732,4.048289776,10.37399387,0.925600052
26.71,95.17,2007-01-06,3.231881857,9.312507629,0.129358292,2.343407631,7.494613647,0.323622704
26.65,94.89,2007-01-06,3.230949879,8.81294632,0.17822361,2.304944277,7.073634148,0.435494423
26.65,94.9,2007-01-06,3.230949879,8.81294632,0.17822361,2.304944277,7.073634148,0.435494423
26.62,94.94,2007-01-06,2.629480839,7.940768242,0.030977249,2.066755533,7.270079613,0.160664558
26.62,94.93,2007-01-06,2.629480839,7.940768242,0.030977249,2.066755533,7.270079613,0.160664558
26.58,94.82,2007-01-06,2.399713278,6.701929092,0.045525551,1.694018245,5.690833092,0.270102501
26.58,94.83,2007-01-06,2.399713278,6.701929092,0.045525551,1.694018245,5.690833092,0.270102501
15.07,76.44,2007-01-06,12.42885017,26.1309166,2.340675354,14.13448715,27.27862167,3.506109238
15.07,76.45,2007-01-06,12.42885017,26.1309166,2.340675354,14.13448715,27.27862167,3.506109238
14.85,76.04,2007-01-06,15.71566963,31.06879044,3.769281387,17.71967888,32.35486603,7.227460861
21.15,76.44,2007-01-06,10.52602482,23.3401165,1.874710083,9.868848801,21.3938942,2.078190804
19.51,73.39,2007-01-06,12.54688549,27.43597412,3.582877159,11.09433079,24.79794312,3.271087646
31.08,78.07,2007-01-06,3.96761632,6.705661774,2.138118982,4.194898605,8.081953049,1.594064236
34.15,74.11,2007-01-06,1.645507813,2.976770878,0.865217566,1.471359372,2.722116947,0.591696978
27.79,94.01,2007-01-07,1.724265218,4.220445633,0.432086945,2.356145144,7.572949409,0.079426765
28.67,96.13,2007-01-07,1.02659297,2.754501343,0.158306122,1.393573284,3.758950949,0.325666904
15.48,78.87,2007-01-07,8.622412682,19.15971756,0.652837753,8.190339088,19.6865921,0.717113495
25.42,77.05,2007-01-07,8.394526482,15.44595814,3.235561848,9.593235016,16.22653961,4.909913063
25.42,77.03,2007-01-07,8.394526482,15.44595814,3.235561848,9.593235016,16.22653961,4.909913063
29.54,79.82,2007-01-07,5.760709286,14.35639858,1.522578239,6.210727215,13.05194569,2.15130043
29.81,79.38,2007-01-07,5.341467857,13.95289803,1.212986469,5.655059814,12.52572823,1.481398106
28.58,79.97,2007-01-07,6.705257893,16.70400047,1.639622688,7.16158247,16.13125992,2.420523167
27.14,83.42,2007-01-07,8.731007576,19.4435463,3.197901249,6.805286407,15.58410358,0.988821983
30.11,77.99,2007-01-07,4.301519394,12.41195774,0.372275829,4.94762373,12.76112461,0.521223068
30.39,78.31,2007-01-07,4.446320057,11.11858177,1.491760254,4.438507557,9.326405525,1.249262333
30.0,77.96,2007-01-07,4.301519394,12.41195774,0.372275829,4.94762373,12.76112461,0.521223068
31.11,78.06,2007-01-08,5.150019646,10.01822281,2.928608179,4.413528919,8.43348217,2.489246368
30.44,79.1,2007-01-08,5.083639145,10.37582588,2.905944347,4.354038715,8.618284225,2.291163921
13.99,76.43,2007-01-08,13.7949152,28.51283264,2.516916275,14.72018909,31.13030243,2.118099213
13.94,76.04,2007-01-08,14.12144184,27.53481293,3.901940346,14.52987099,28.24489594,3.456644058
15.87,78.88,2007-01-08,8.666887283,20.80113411,0.731115341,8.92461586,20.46404839,0.959165573
13.99,76.42,2007-01-08,13.7949152,28.51283264,2.516916275,14.72018909,31.13030243,2.118099213
15.86,78.89,2007-01-08,8.666887283,20.80113411,0.731115341,8.92461586,20.46404839,0.959165573
15.68,78.85,2007-01-08,8.365315437,20.28495598,0.308208466,8.292255402,19.42884827,0.498882294
9.72,76.87,2007-01-08,14.74849606,33.0136795,3.301269531,16.32122803,37.92517471,3.200059891
9.72,76.86,2007-01-08,14.74849606,33.0136795,3.301269531,16.32122803,37.92517471,3.200059891
